impression_id,hour_of_day,day_of_week,device_type,vertical,user_recency_days,true_pcvr,estimated_pcvr,floor_price,bid,won,clearing_price,converted,cumulative_spend,cumulative_conversions,cumulative_wins,participation_rate,shade_factor,landscape_win_prob
3209,22,5,desktop,auto,3.82,0.03209,0.034,0.6195,1.7,False,0.0,False,0.0,0,0,1.0,0.15,0.0
3210,8,0,desktop,telecom,1.68,0.05306,0.05507,0.4532,2.7537,False,0.0,False,0.0,0,0,1.0,0.15,0.0
3211,8,2,desktop,e-commerce,2.86,0.05763,0.06629,0.6764,3.3146,False,0.0,False,0.0,0,0,1.0,0.15,0.0
3212,9,2,mobile,finance,2.84,0.03886,0.04883,0.4902,2.4415,False,0.0,False,0.0,0,0,1.0,0.15,0.0
3213,20,0,mobile,telecom,2.68,0.03732,0.04062,0.4179,2.0308,False,0.0,False,0.0,0,0,1.0,0.15,0.0
3214,5,1,mobile,e-commerce,4.4,0.0505,0.05939,0.3132,2.9696,False,0.0,False,0.0,0,0,1.0,0.15,0.0
3215,9,3,mobile,e-commerce,0.6,0.05688,0.07261,0.4796,3.6306,False,0.0,False,0.0,0,0,1.0,0.15,0.0
3216,9,6,mobile,telecom,10.26,0.03616,0.04361,0.6611,2.1804,False,0.0,False,0.0,0,0,1.0,0.15,0.0
3217,21,2,desktop,finance,3.22,0.0361,0.04242,0.5549,2.121,False,0.0,False,0.0,0,0,1.0,0.15,0.0
3218,23,3,desktop,e-commerce,1.03,0.05598,0.06344,0.4991,3.1722,False,0.0,False,0.0,0,0,1.0,0.15,0.0
3219,21,5,desktop,e-commerce,0.66,0.05465,0.06312,0.5514,3.1558,False,0.0,False,0.0,0,0,1.0,0.15,0.0
3220,22,5,mobile,auto,0.98,0.03288,0.03638,0.3655,1.819,False,0.0,False,0.0,0,0,1.0,0.15,0.0
3221,5,1,desktop,telecom,5.51,0.04693,0.04819,0.3127,2.4093,False,0.0,False,0.0,0,0,1.0,0.15,0.0
3222,4,5,mobile,telecom,2.56,0.04621,0.05176,0.6601,2.5881,False,0.0,False,0.0,0,0,1.0,0.15,0.0
3223,6,4,mobile,telecom,6.05,0.04143,0.04883,0.4805,2.4417,False,0.0,False,0.0,0,0,1.0,0.15,0.0
3224,22,0,desktop,e-commerce,5.73,0.04632,0.05062,0.4857,2.5312,False,0.0,False,0.0,0,0,1.0,0.15,0.0
3225,3,5,mobile,e-commerce,7.25,0.04563,0.0566,0.4559,2.8301,False,0.0,False,0.0,0,0,1.0,0.15,0.0
3226,8,3,mobile,auto,2.27,0.03679,0.0401,0.3411,2.0052,False,0.0,False,0.0,0,0,1.0,0.15,0.0
3227,12,2,mobile,telecom,1.1,0.04509,0.05068,0.4574,2.534,False,0.0,False,0.0,0,0,1.0,0.15,0.0
3228,7,0,mobile,telecom,0.42,0.05166,0.05759,0.3275,2.8795,False,0.0,False,0.0,0,0,1.0,0.15,0.0
3229,19,5,tablet,e-commerce,8.38,0.03621,0.04244,0.3411,2.1218,False,0.0,False,0.0,0,0,1.0,0.15,0.0
3230,17,1,mobile,finance,0.53,0.03572,0.04512,0.6592,2.2558,False,0.0,False,0.0,0,0,1.0,0.15,0.0
3231,15,6,mobile,finance,5.06,0.02817,0.04045,0.4927,2.0226,False,0.0,False,0.0,0,0,1.0,0.15,0.0
3232,15,1,desktop,auto,4.26,0.03035,0.03182,0.7746,1.5912,False,0.0,False,0.0,0,0,1.0,0.15,0.0
3233,3,1,desktop,auto,4.42,0.03717,0.03563,0.3889,1.7814,False,0.0,False,0.0,0,0,1.0,0.15,0.0
3234,16,5,mobile,auto,4.87,0.02365,0.03127,0.7219,1.5633,False,0.0,False,0.0,0,0,1.0,0.15,0.0
3235,12,0,mobile,finance,1.7,0.0377,0.04744,0.3296,2.372,False,0.0,False,0.0,0,0,1.0,0.15,0.0
3236,2,5,tablet,finance,5.37,0.03379,0.0412,0.4864,2.0598,False,0.0,False,0.0,0,0,1.0,0.15,0.0
3237,3,4,desktop,finance,2.86,0.04382,0.05233,0.4523,2.6165,False,0.0,False,0.0,0,0,1.0,0.15,0.0
3238,22,4,mobile,telecom,1.58,0.04145,0.04661,0.4573,2.3304,False,0.0,False,0.0,0,0,1.0,0.15,0.0
3239,3,6,mobile,finance,3.02,0.03853,0.04786,0.4969,2.3928,False,0.0,False,0.0,0,0,1.0,0.15,0.0
3240,11,6,mobile,finance,13.03,0.0264,0.0401,0.6646,2.0049,False,0.0,False,0.0,0,0,1.0,0.15,0.0
3241,17,4,desktop,telecom,17.86,0.02973,0.03652,0.6073,1.8261,False,0.0,False,0.0,0,0,1.0,0.15,0.0
3242,18,4,mobile,finance,6.52,0.02488,0.03872,0.3809,1.9362,False,0.0,False,0.0,0,0,1.0,0.15,0.0
3243,3,5,tablet,e-commerce,2.31,0.0529,0.05775,0.5346,2.8873,False,0.0,False,0.0,0,0,1.0,0.15,0.0
3244,18,0,mobile,finance,9.33,0.02228,0.03484,0.5733,1.742,False,0.0,False,0.0,0,0,1.0,0.15,0.0
3245,13,0,desktop,finance,0.75,0.04368,0.05181,0.4672,2.5907,False,0.0,False,0.0,0,0,1.0,0.15,0.0
3246,21,0,desktop,auto,9.32,0.02475,0.02837,0.6679,1.4187,False,0.0,False,0.0,0,0,1.0,0.15,0.0
3247,3,6,desktop,auto,2.2,0.04114,0.0397,0.4325,1.9848,False,0.0,False,0.0,0,0,1.0,0.15,0.0
3248,12,0,desktop,telecom,4.84,0.04301,0.04559,0.3747,2.2796,False,0.0,False,0.0,0,0,1.0,0.15,0.0
3249,19,2,desktop,telecom,0.86,0.04585,0.0471,0.4289,2.3549,False,0.0,False,0.0,0,0,1.0,0.15,0.0
3250,18,5,mobile,e-commerce,0.1,0.04971,0.06272,0.3961,3.1359,False,0.0,False,0.0,0,0,1.0,0.15,0.0
3251,15,4,mobile,finance,3.68,0.03029,0.04319,0.6351,2.1597,False,0.0,False,0.0,0,0,1.0,0.15,0.0
3252,18,4,mobile,telecom,2.39,0.03722,0.04345,0.4711,2.1725,False,0.0,False,0.0,0,0,1.0,0.15,0.0
3253,1,1,mobile,finance,3.37,0.03565,0.04325,0.605,2.1624,False,0.0,False,0.0,0,0,1.0,0.15,0.0
3254,15,5,mobile,telecom,9.87,0.02935,0.03864,0.6864,1.9321,False,0.0,False,0.0,0,0,1.0,0.15,0.0
3255,16,2,mobile,finance,4.01,0.02894,0.0397,0.717,1.9851,False,0.0,False,0.0,0,0,1.0,0.15,0.0
3256,0,4,mobile,telecom,4.13,0.03909,0.04468,0.476,2.234,False,0.0,False,0.0,0,0,1.0,0.15,0.0
3257,21,2,desktop,finance,1.59,0.0394,0.04531,0.5634,2.2654,False,0.0,False,0.0,0,0,1.0,0.15,0.0
3258,0,1,desktop,auto,6.5,0.0309,0.03139,0.5839,1.5696,False,0.0,False,0.0,0,0,1.0,0.15,0.0
3259,23,1,desktop,auto,0.57,0.04013,0.03783,0.7022,1.8915,False,0.0,False,0.0,0,0,1.0,0.15,0.0
3260,5,0,mobile,telecom,4.0,0.04412,0.0479,0.4055,2.3952,False,0.0,False,0.0,0,0,1.0,0.15,0.0
3261,4,3,desktop,finance,5.23,0.0408,0.04903,0.4976,2.4514,False,0.0,False,0.0,0,0,1.0,0.15,0.0
3262,20,1,mobile,finance,13.97,0.02039,0.03285,0.6106,1.6425,False,0.0,False,0.0,0,0,1.0,0.15,0.0
3263,19,4,mobile,auto,0.1,0.03289,0.03832,0.5462,1.9158,False,0.0,False,0.0,0,0,1.0,0.15,0.0
3264,1,1,tablet,e-commerce,0.82,0.05408,0.05632,0.3016,2.8158,False,0.0,False,0.0,0,0,1.0,0.15,0.0
3265,0,0,mobile,telecom,1.62,0.04386,0.04622,0.5682,2.3111,False,0.0,False,0.0,0,0,1.0,0.15,0.0
3266,1,5,mobile,finance,16.07,0.02531,0.0384,0.4964,1.9198,False,0.0,False,0.0,0,0,1.0,0.15,0.0
3267,9,4,mobile,finance,0.28,0.04475,0.05937,0.5387,2.9684,True,2.9265,False,0.0,0,1,1.0,0.15,0.0
3268,3,2,mobile,finance,3.28,0.03805,0.04657,0.5496,2.3287,False,0.0,False,0.0,0,1,1.0,0.15,0.0
3269,23,1,desktop,finance,6.72,0.03336,0.04005,0.3717,2.0026,False,0.0,False,0.0,0,1,1.0,0.15,0.0
3270,15,0,desktop,auto,2.61,0.03323,0.03382,0.4738,1.6909,False,0.0,False,0.0,0,1,1.0,0.15,0.0
3271,6,1,tablet,e-commerce,0.86,0.05768,0.06234,0.5726,3.1171,False,0.0,False,0.0,0,1,1.0,0.15,0.0
3272,1,1,desktop,telecom,5.4,0.04354,0.04394,0.4072,2.1972,False,0.0,False,0.0,0,1,1.0,0.15,0.0
3273,20,4,mobile,telecom,2.3,0.03806,0.04371,0.3711,2.1857,False,0.0,False,0.0,0,1,1.0,0.15,0.0
3274,1,0,mobile,e-commerce,8.4,0.04232,0.05012,0.566,2.5059,False,0.0,False,0.0,0,1,1.0,0.15,0.0
3275,8,3,mobile,finance,13.42,0.02927,0.04256,0.3238,2.1282,False,0.0,False,0.0,0,1,1.0,0.15,0.0001
3276,10,0,tablet,finance,0.11,0.04418,0.05152,0.5139,2.5762,False,0.0,False,0.0,0,1,1.0,0.15,0.0013
3277,21,1,tablet,e-commerce,9.63,0.03651,0.03999,0.5266,1.9995,False,0.0,False,0.0,0,1,1.0,0.15,0.0
3278,9,3,mobile,e-commerce,5.51,0.04764,0.06022,0.3725,3.0112,False,0.0,False,0.0,0,1,1.0,0.15,0.0095
3279,13,3,mobile,e-commerce,2.5,0.04769,0.05918,0.5977,2.9591,False,0.0,False,0.0,0,1,1.0,0.15,0.0077
3280,5,1,mobile,telecom,2.81,0.04621,0.0496,0.6523,2.4801,False,0.0,False,0.0,0,1,1.0,0.15,0.0007
3281,23,5,desktop,e-commerce,1.54,0.05476,0.06215,0.4181,3.1076,False,0.0,False,0.0,0,1,1.0,0.15,0.0136
3282,19,3,desktop,e-commerce,0.03,0.05509,0.06544,0.5442,3.2721,False,0.0,False,0.0,0,1,1.0,0.15,0.0235
3283,1,2,mobile,e-commerce,5.15,0.04587,0.0541,0.4974,2.7049,False,0.0,False,0.0,0,1,1.0,0.15,0.0025
3284,2,1,tablet,telecom,0.03,0.0504,0.05026,0.6055,2.513,False,0.0,False,0.0,0,1,1.0,0.15,0.0009
3285,21,6,desktop,telecom,8.82,0.03514,0.03889,0.4419,1.9446,False,0.0,False,0.0,0,1,1.0,0.15,0.0
3286,23,2,mobile,auto,2.76,0.03018,0.03266,0.4803,1.6331,False,0.0,False,0.0,0,1,1.0,0.15,0.0
3287,9,3,mobile,auto,3.54,0.03359,0.03789,0.3469,1.8945,False,0.0,False,0.0,0,1,1.0,0.15,0.0
3288,4,4,mobile,auto,0.01,0.04231,0.04671,0.4855,2.3353,False,0.0,False,0.0,0,1,1.0,0.15,0.0003
3289,23,6,desktop,finance,1.24,0.04246,0.04943,0.7606,2.4715,False,0.0,False,0.0,0,1,1.0,0.15,0.0007
3290,22,4,mobile,finance,1.01,0.03681,0.04765,0.6542,2.3824,False,0.0,False,0.0,0,1,1.0,0.15,0.0004
3291,21,1,mobile,telecom,3.51,0.03657,0.03978,0.4254,1.9892,False,0.0,False,0.0,0,1,1.0,0.15,0.0
3292,19,0,desktop,auto,11.83,0.02186,0.0271,0.5239,1.3552,False,0.0,False,0.0,0,1,1.0,0.15,0.0
3293,14,1,mobile,e-commerce,4.31,0.04331,0.05188,0.356,2.5939,False,0.0,False,0.0,0,1,1.0,0.15,0.0014
3294,9,0,desktop,e-commerce,8.08,0.04984,0.05744,0.574,2.8718,False,0.0,False,0.0,0,1,1.0,0.15,0.0054
3295,4,6,mobile,finance,0.45,0.04508,0.05607,0.5719,2.8036,False,0.0,False,0.0,0,1,1.0,0.15,0.004
3296,19,5,desktop,e-commerce,13.29,0.03817,0.04655,0.2614,2.3276,False,0.0,False,0.0,0,1,1.0,0.15,0.0003
3297,17,3,tablet,telecom,7.08,0.03044,0.03457,0.3064,1.7283,False,0.0,False,0.0,0,1,1.0,0.15,0.0
3298,8,1,desktop,finance,17.77,0.03291,0.04126,0.4216,2.0632,False,0.0,False,0.0,0,1,1.0,0.15,0.0
3299,1,5,mobile,telecom,8.03,0.03565,0.04226,0.3891,2.1128,False,0.0,False,0.0,0,1,1.0,0.15,0.0001
3300,6,6,mobile,e-commerce,5.83,0.0487,0.05938,0.6874,2.969,False,0.0,False,0.0,0,1,1.0,0.15,0.0073
3301,18,5,mobile,e-commerce,9.3,0.0353,0.04652,0.4237,2.3261,False,0.0,False,0.0,0,1,1.0,0.15,0.0002
3302,16,6,mobile,e-commerce,5.56,0.03971,0.04935,0.4544,2.4677,False,0.0,False,0.0,0,1,1.0,0.15,0.0006
3303,17,4,desktop,auto,5.97,0.0267,0.03182,0.4769,1.5909,False,0.0,False,0.0,0,1,1.0,0.15,0.0
3304,10,0,mobile,e-commerce,2.29,0.05192,0.06192,0.4844,3.0962,False,0.0,False,0.0,0,1,1.0,0.15,0.012
3305,14,0,desktop,finance,2.28,0.03893,0.04632,0.517,2.3161,False,0.0,False,0.0,0,1,1.0,0.15,0.0002
3306,10,4,mobile,finance,5.06,0.03421,0.04738,0.6165,2.3691,False,0.0,False,0.0,0,1,1.0,0.15,0.0003
3307,17,1,mobile,finance,3.83,0.02874,0.03858,0.5615,1.9292,False,0.0,False,0.0,0,1,1.0,0.15,0.0
3308,3,0,mobile,auto,0.57,0.03997,0.04048,0.5116,2.0238,False,0.0,False,0.0,0,1,1.0,0.15,0.0
3309,15,0,mobile,auto,3.42,0.02673,0.03125,0.5328,1.5623,False,0.0,False,0.0,0,1,1.0,0.15,0.0
3310,1,6,desktop,telecom,9.27,0.03962,0.04255,0.4592,2.1277,False,0.0,False,0.0,0,1,1.0,0.15,0.0
3311,21,4,mobile,e-commerce,0.31,0.05059,0.06273,0.514,3.1367,False,0.0,False,0.0,0,1,1.0,0.15,0.0139
3312,19,4,desktop,e-commerce,1.75,0.05075,0.0584,0.519,2.9199,False,0.0,False,0.0,0,1,1.0,0.15,0.006
3313,12,2,mobile,auto,1.89,0.03327,0.03646,0.6075,1.823,False,0.0,False,0.0,0,1,1.0,0.15,0.0
3314,8,2,tablet,finance,4.64,0.03663,0.04265,0.4721,2.1325,False,0.0,False,0.0,0,1,1.0,0.15,0.0001
3315,22,0,mobile,finance,0.93,0.03701,0.04515,0.6353,2.2574,False,0.0,False,0.0,0,1,1.0,0.15,0.0001
3316,7,5,mobile,auto,13.97,0.02555,0.03313,0.3955,1.6564,False,0.0,False,0.0,0,1,1.0,0.15,0.0
3317,16,1,mobile,finance,9.57,0.02277,0.03525,0.5407,1.7624,False,0.0,False,0.0,0,1,1.0,0.15,0.0
3318,10,1,desktop,e-commerce,8.45,0.04848,0.05584,0.2473,2.7921,False,0.0,False,0.0,0,1,1.0,0.15,0.0034
3319,22,3,desktop,finance,0.63,0.04277,0.0506,0.5291,2.53,False,0.0,False,0.0,0,1,1.0,0.15,0.0008
3320,0,0,mobile,finance,10.23,0.02664,0.03732,0.504,1.8661,False,0.0,False,0.0,0,1,1.0,0.15,0.0
3321,10,3,tablet,finance,2.21,0.03908,0.04601,0.5673,2.3003,False,0.0,False,0.0,0,1,1.0,0.15,0.0002
3322,16,3,tablet,finance,0.51,0.03628,0.04393,0.4792,2.1964,False,0.0,False,0.0,0,1,1.0,0.15,0.0001
3323,22,1,mobile,e-commerce,0.25,0.05179,0.06058,0.4779,3.0291,False,0.0,False,0.0,0,1,1.0,0.15,0.0093
3324,12,6,desktop,auto,2.85,0.03632,0.03743,0.5775,1.8716,False,0.0,False,0.0,0,1,1.0,0.15,0.0
3325,20,0,mobile,auto,2.34,0.02799,0.03104,0.251,1.552,False,0.0,False,0.0,0,1,1.0,0.15,0.0
3326,13,0,desktop,finance,1.13,0.04271,0.05044,0.4011,2.5219,False,0.0,False,0.0,0,1,1.0,0.15,0.0007
3327,11,0,mobile,telecom,1.32,0.04585,0.05063,0.3582,2.5315,False,0.0,False,0.0,0,1,1.0,0.15,0.0008
3328,1,3,mobile,finance,6.8,0.03087,0.04195,0.6815,2.0973,False,0.0,False,0.0,0,1,1.0,0.15,0.0
3329,2,0,mobile,finance,16.92,0.02628,0.03702,0.4549,1.8508,False,0.0,False,0.0,0,1,1.0,0.15,0.0
3330,15,5,desktop,e-commerce,3.83,0.04803,0.05654,0.5059,2.8269,False,0.0,False,0.0,0,1,1.0,0.15,0.0037
3331,11,6,mobile,telecom,13.12,0.03236,0.04051,0.4072,2.0254,False,0.0,False,0.0,0,1,1.0,0.15,0.0
3332,1,6,mobile,auto,0.39,0.03822,0.04007,0.5392,2.0036,False,0.0,False,0.0,0,1,1.0,0.15,0.0
3333,9,1,tablet,telecom,14.24,0.03415,0.03674,0.4986,1.8368,False,0.0,False,0.0,0,1,1.0,0.15,0.0
3334,14,5,mobile,auto,8.95,0.02107,0.0305,0.4951,1.5248,False,0.0,False,0.0,0,1,1.0,0.15,0.0
3335,18,6,tablet,telecom,6.67,0.03071,0.03421,0.5985,1.7107,False,0.0,False,0.0,0,1,1.0,0.15,0.0
3336,22,3,tablet,e-commerce,20.14,0.03363,0.03886,0.5404,1.9428,False,0.0,False,0.0,0,1,1.0,0.15,0.0
3337,14,4,desktop,auto,1.49,0.03666,0.03883,0.6309,1.9415,False,0.0,False,0.0,0,1,1.0,0.15,0.0
3338,16,6,desktop,telecom,0.0,0.04866,0.05364,0.6051,2.6821,False,0.0,False,0.0,0,1,1.0,0.15,0.0018
3339,19,4,mobile,auto,0.89,0.03077,0.03562,0.2926,1.7808,False,0.0,False,0.0,0,1,1.0,0.15,0.0
3340,18,0,mobile,telecom,1.16,0.03995,0.04357,0.4207,2.1784,False,0.0,False,0.0,0,1,1.0,0.15,0.0001
3341,14,0,tablet,finance,1.59,0.03543,0.04139,0.557,2.0697,False,0.0,False,0.0,0,1,1.0,0.15,0.0
3342,15,3,desktop,e-commerce,0.15,0.05603,0.06774,0.4235,3.3872,False,0.0,False,0.0,0,1,1.0,0.15,0.0299
3343,0,3,tablet,finance,1.69,0.0377,0.04287,0.5896,2.1435,False,0.0,False,0.0,0,1,1.0,0.15,0.0
3344,6,1,desktop,e-commerce,3.75,0.05671,0.0635,0.4006,3.175,False,0.0,False,0.0,0,1,1.0,0.15,0.0151
3345,5,5,mobile,telecom,5.1,0.04248,0.04891,0.7192,2.4456,False,0.0,False,0.0,0,1,1.0,0.15,0.0005
3346,6,4,desktop,telecom,3.97,0.04935,0.05358,0.4778,2.6792,False,0.0,False,0.0,0,1,1.0,0.15,0.0018
3347,9,4,mobile,auto,1.0,0.03887,0.04306,0.6423,2.1529,False,0.0,False,0.0,0,1,1.0,0.15,0.0001
3348,13,1,mobile,e-commerce,0.67,0.05188,0.06244,0.6847,3.1219,False,0.0,False,0.0,0,1,1.0,0.15,0.0125
3349,23,0,mobile,telecom,13.31,0.02969,0.03561,0.4906,1.7807,False,0.0,False,0.0,0,1,1.0,0.15,0.0
3350,22,3,desktop,finance,6.31,0.03262,0.04136,0.5435,2.0681,False,0.0,False,0.0,0,1,1.0,0.15,0.0
3351,7,0,mobile,telecom,7.2,0.03998,0.0453,0.5939,2.2652,False,0.0,False,0.0,0,1,1.0,0.15,0.0001
3352,11,5,desktop,finance,3.26,0.04086,0.05118,0.4589,2.5589,False,0.0,False,0.0,0,1,1.0,0.15,0.0009
3353,9,6,desktop,e-commerce,10.98,0.0477,0.05665,0.5487,2.8326,False,0.0,False,0.0,0,1,1.0,0.15,0.0035
3354,2,2,mobile,auto,3.2,0.03316,0.03502,0.4676,1.7508,False,0.0,False,0.0,0,1,1.0,0.15,0.0
3355,8,0,mobile,telecom,5.41,0.04157,0.04661,0.5604,2.3305,False,0.0,False,0.0,0,1,1.0,0.15,0.0002
3356,23,4,mobile,telecom,27.07,0.02712,0.03451,0.5133,1.7257,False,0.0,False,0.0,0,1,1.0,0.15,0.0
3357,18,4,mobile,e-commerce,6.43,0.03799,0.04903,0.2841,2.4513,False,0.0,False,0.0,0,1,1.0,0.15,0.0004
3358,22,5,mobile,finance,2.22,0.03406,0.04458,0.4317,2.229,False,0.0,False,0.0,0,1,1.0,0.15,0.0001
3359,12,6,mobile,auto,10.25,0.02262,0.03075,0.5525,1.5374,False,0.0,False,0.0,0,1,1.0,0.15,0.0
3360,5,0,desktop,auto,10.85,0.03208,0.03351,0.5322,1.6756,False,0.0,False,0.0,0,1,1.0,0.15,0.0
3361,22,3,mobile,auto,22.86,0.01626,0.02567,0.6603,1.2837,False,0.0,False,0.0,0,1,1.0,0.15,0.0
3362,19,6,tablet,auto,0.94,0.03066,0.03112,0.4163,1.5561,False,0.0,False,0.0,0,1,1.0,0.15,0.0
3363,6,6,desktop,e-commerce,1.02,0.06228,0.07303,0.5232,3.6514,False,0.0,False,0.0,0,1,1.0,0.15,0.057
3364,1,6,mobile,auto,3.95,0.03067,0.03373,0.6292,1.6863,False,0.0,False,0.0,0,1,1.0,0.15,0.0
3365,8,1,desktop,e-commerce,1.71,0.05999,0.06826,0.6229,3.4131,False,0.0,False,0.0,0,1,1.0,0.15,0.0303
3366,16,1,desktop,telecom,1.41,0.04503,0.04601,0.6778,2.3004,False,0.0,False,0.0,0,1,1.0,0.15,0.0002
3367,2,2,mobile,auto,4.33,0.03127,0.03389,0.5732,1.6947,False,0.0,False,0.0,0,1,1.0,0.15,0.0
3368,9,6,mobile,finance,2.61,0.0393,0.05014,0.4845,2.5068,False,0.0,False,0.0,0,1,1.0,0.15,0.0006
3369,14,3,desktop,auto,19.7,0.0217,0.02855,0.412,1.4277,False,0.0,False,0.0,0,1,1.0,0.15,0.0
3370,8,6,mobile,auto,1.74,0.03793,0.04032,0.3304,2.016,False,0.0,False,0.0,0,1,1.0,0.15,0.0
3371,14,4,desktop,auto,0.16,0.04006,0.04303,0.5295,2.1517,False,0.0,False,0.0,0,1,1.0,0.15,0.0
3372,2,4,mobile,telecom,0.17,0.05003,0.05782,0.4833,2.8909,False,0.0,False,0.0,0,1,1.0,0.15,0.0046
3373,4,5,desktop,auto,2.12,0.0421,0.04181,0.5221,2.0903,False,0.0,False,0.0,0,1,1.0,0.15,0.0
3374,4,2,mobile,telecom,0.92,0.04987,0.05459,0.5341,2.7296,False,0.0,False,0.0,0,1,1.0,0.15,0.0022
3375,9,3,mobile,finance,10.44,0.03003,0.04339,0.5397,2.1696,False,0.0,False,0.0,0,1,1.0,0.15,0.0001
3376,6,4,mobile,auto,2.22,0.03757,0.041,0.5331,2.0499,False,0.0,False,0.0,0,1,1.0,0.15,0.0
3377,20,4,mobile,e-commerce,8.59,0.03654,0.0475,0.4659,2.3752,False,0.0,False,0.0,0,1,1.0,0.15,0.0003
3378,6,3,tablet,e-commerce,0.73,0.05803,0.06565,0.569,3.2826,False,0.0,False,0.0,0,1,1.0,0.15,0.0184
3379,12,0,desktop,auto,2.88,0.03626,0.0363,0.4915,1.815,False,0.0,False,0.0,0,1,1.0,0.15,0.0
3380,5,3,mobile,telecom,4.4,0.0435,0.04945,0.5147,2.4727,False,0.0,False,0.0,0,1,1.0,0.15,0.0005
3381,7,5,mobile,e-commerce,1.52,0.05592,0.06974,0.6495,3.4872,False,0.0,False,0.0,0,1,1.0,0.15,0.0334
3382,4,4,mobile,telecom,3.78,0.04398,0.05013,0.5898,2.5066,False,0.0,False,0.0,0,1,1.0,0.15,0.0006
3383,17,6,mobile,finance,0.05,0.03703,0.04937,0.6171,2.4687,False,0.0,False,0.0,0,1,1.0,0.15,0.0005
3384,0,4,desktop,auto,2.15,0.03771,0.03793,0.5222,1.8967,False,0.0,False,0.0,0,1,1.0,0.15,0.0
3385,1,4,mobile,e-commerce,2.06,0.05119,0.0618,0.5064,3.09,False,0.0,False,0.0,0,1,1.0,0.15,0.0095
3386,14,2,mobile,e-commerce,9.05,0.03799,0.04855,0.4884,2.4276,False,0.0,False,0.0,0,1,1.0,0.15,0.0004
3387,16,3,desktop,auto,24.36,0.01929,0.02653,0.5911,1.3267,False,0.0,False,0.0,0,1,1.0,0.15,0.0
3388,16,2,desktop,auto,5.61,0.02764,0.03076,0.4679,1.5382,False,0.0,False,0.0,0,1,1.0,0.15,0.0
3389,19,3,desktop,finance,0.9,0.03977,0.04796,0.4302,2.3979,False,0.0,False,0.0,0,1,1.0,0.15,0.0003
3390,0,1,mobile,telecom,3.67,0.03984,0.04253,0.572,2.1266,False,0.0,False,0.0,0,1,1.0,0.15,0.0
3391,2,2,desktop,finance,2.55,0.0434,0.04903,0.3969,2.4516,False,0.0,False,0.0,0,1,1.0,0.15,0.0004
3392,9,6,desktop,finance,0.2,0.04998,0.06155,0.5009,3.0776,False,0.0,False,0.0,0,1,1.0,0.15,0.0091
3393,1,0,mobile,telecom,1.01,0.04661,0.04937,0.4099,2.4686,False,0.0,False,0.0,0,1,1.0,0.15,0.0005
3394,20,2,mobile,finance,4.2,0.02864,0.0386,0.5247,1.9299,False,0.0,False,0.0,0,1,1.0,0.15,0.0
3395,10,1,mobile,auto,4.32,0.03129,0.0346,0.6327,1.7299,False,0.0,False,0.0,0,1,1.0,0.15,0.0
3396,6,0,desktop,e-commerce,3.0,0.05804,0.06519,0.5309,3.2595,False,0.0,False,0.0,0,1,1.0,0.15,0.0171
3397,7,2,desktop,e-commerce,3.75,0.05654,0.06482,0.5151,3.2409,False,0.0,False,0.0,0,1,1.0,0.15,0.0161
3398,3,5,mobile,e-commerce,21.78,0.03943,0.04938,0.4673,2.4688,False,0.0,False,0.0,0,1,1.0,0.15,0.0005
3399,7,6,desktop,e-commerce,6.87,0.05233,0.06101,0.5726,3.0507,False,0.0,False,0.0,0,1,1.0,0.15,0.0082
3400,22,1,mobile,auto,2.11,0.03029,0.03207,0.4802,1.6037,False,0.0,False,0.0,0,1,1.0,0.15,0.0
3401,23,3,mobile,e-commerce,1.12,0.05075,0.06054,0.4114,3.0268,False,0.0,False,0.0,0,1,1.0,0.15,0.0067
3402,12,0,mobile,telecom,2.36,0.04228,0.04682,0.5579,2.3411,False,0.0,False,0.0,0,1,1.0,0.15,0.0002
3403,2,4,tablet,e-commerce,4.27,0.04837,0.05319,0.2819,2.6594,False,0.0,False,0.0,0,1,1.0,0.15,0.0013
3404,19,4,mobile,finance,1.59,0.03311,0.04455,0.3925,2.2276,False,0.0,False,0.0,0,1,1.0,0.15,0.0001
3405,1,5,mobile,auto,1.0,0.03664,0.03923,0.5574,1.9617,False,0.0,False,0.0,0,1,1.0,0.15,0.0
3406,22,3,mobile,finance,4.97,0.02934,0.04028,0.602,2.0141,False,0.0,False,0.0,0,1,1.0,0.15,0.0
3407,20,1,tablet,telecom,3.06,0.03658,0.03609,0.4754,1.8047,False,0.0,False,0.0,0,1,1.0,0.15,0.0
3408,2,0,mobile,telecom,1.83,0.0459,0.04849,0.4392,2.4243,False,0.0,False,0.0,0,1,1.0,0.15,0.0003
3409,1,4,desktop,finance,0.25,0.04759,0.05779,0.5382,2.8895,False,0.0,False,0.0,0,1,1.0,0.15,0.0039
3410,0,2,desktop,finance,3.6,0.03896,0.0448,0.4172,2.24,False,0.0,False,0.0,0,1,1.0,0.15,0.0001
3411,8,5,mobile,e-commerce,0.11,0.05902,0.07737,0.5389,3.8683,False,0.0,False,0.0,0,1,1.0,0.15,0.0736
3412,3,2,desktop,finance,4.66,0.04081,0.04721,0.613,2.3603,False,0.0,False,0.0,0,1,1.0,0.15,0.0002
3413,2,2,mobile,telecom,3.94,0.04189,0.04564,0.5161,2.2818,False,0.0,False,0.0,0,1,1.0,0.15,0.0001
3414,20,4,mobile,auto,24.02,0.01432,0.02532,0.4062,1.2662,False,0.0,False,0.0,0,1,1.0,0.15,0.0
